Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter
10057,kurumsakite,Noun,"An orthorhombic mineral containing aluminum, copper, hydrogen, nickel, oxygen, silicon, vanadium, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10062,kusachiite,Noun,"A tetragonal-ditetragonal dipyramidal black mineral containing bismuth, copper, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10088,kutnohorite,Noun,"A rare calcium manganese magnesium iron carbonate mineral with trigonal crystals, having a white, pink or brown colour.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10104,kuzelite,Noun,"A trigonal-pyramidal white mineral containing aluminum, calcium, hydrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10106,kuzmenkoite,Noun,A labuntsovite mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10107,kuzminite,Noun,"A tetragonal-ditetragonal dipyramidal mineral containing bromine, chlorine, and mercury.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10108,kuznetsovite,Noun,"An isometric-tetartoidal mineral containing arsenic, chlorine, mercury, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10110,kvanefjeldite,Noun,"An orthorhombic-dipyramidal violet pink mineral containing calcium, hydrogen, manganese, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10363,kyzylkumite,Noun,An opaque black monoclinic mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10369,köttigite,Noun,A rare hydrated zinc arsenate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2953,Chessy copper,Noun,The mineral azurite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3057,Chile saltpetre,Noun,A form of sodium nitrate that occurs naturally in parts of Chile and Peru, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4133,Cologne earth,Noun,"An earth of a deep brown colour, containing more vegetable than mineral matter; an earthy variety of lignite, or brown coal.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4995,CuSe,Noun,klockmannite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
97,sabatierite,Noun,"A tetragonal-ditetragonal dipyramidal blue gray mineral containing copper, selenium, and thallium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
148,sabelliite,Noun,"A trigonal-rhombohedral emerald green mineral containing antimony, arsenic, copper, hydrogen, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
189,sabieite,Noun,"A trigonal-trapezohedral white mineral containing hydrogen, iron, nitrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
191,sabinaite,Noun,"A monoclinic-prismatic mineral containing calcium, carbon, oxygen, sodium, titanium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
310,sabugalite,Noun,"A tetragonal-ditetragonal dipyramidal mineral containing aluminum, hydrogen, oxygen, phosphorus, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
423,saccharite,Noun,A fine granular variety of feldspar., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
866,sacrofanite,Noun,"A hexagonal-dihexagonal dipyramidal colorless mineral containing aluminum, calcium, carbon, chlorine, hydrogen, oxygen, potassium, silicon, sodium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
933,sadanagaite,Noun,"A monoclinic mineral containing aluminum, calcium, hydrogen, iron, magnesium, oxygen, potassium, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
994,saddle back reef,Noun,A saddle reef: a saddle-shaped bedded mineral vein in the form of an anticline or a syncline (an inverted saddle)., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1033,saddle reef,Noun,"A mineral deposit associated with the crest of an anticlinal fold and following the bedding planes, usually found in vertical succession, especially the gold-bearing quartz veins of Australia.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1035,saddle reef,Noun,"An opening at the crest of a sharp fold in sedimentary rocks, occupied by ore.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1061,saddle vein,Noun,A saddle-shaped bedded mineral vein in the form of an anticline or a syncline (an inverted saddle).," mineralogy, Australia",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1082,saddlebackite,Noun,"A hexagonal grayish white mineral containing bismuth, lead, sulfur, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1662,sagenite,Noun,acicular rutile occurring in reticulated forms embedded in quartz, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1875,sailaufite,Noun,"A monoclinic-domatic mineral containing arsenic, calcium, carbon, hydrogen, manganese, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2009,sainfeldite,Noun,"A monoclinic-prismatic mineral containing arsenic, calcium, hydrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2116,sakhaite,Noun,"An isometric-gyroidal mineral containing boron, calcium, carbon, hydrogen, magnesium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2117,sakharovaite,Noun,"A monoclinic lead gray mineral containing antimony, bismuth, iron, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2143,sakuraiite,Noun,"An isometric mineral containing copper, indium, iron, silver, sulfur, tin, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2151,sal ammoniac,Noun,a rare mineral composed of ammonium chloride found around volcanic fumaroles and guano deposits., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2435,salesite,Noun,"An orthorhombic-dipyramidal mineral containing copper, hydrogen, iodine, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2610,saliotite,Noun,A monoclinic phyllosilicate mineral in the smectite group with a pearly lustre., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2619,salite,Noun,"A massive lamellar variety of pyroxene, of a dingy green colour.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3459,salzburgite,Noun,"An orthorhombic-pyramidal light gray mineral containing bismuth, copper, iron, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3508,samarskite,Noun,A shiny black radioactive mineral that contains a complex mixture of rare earth oxides, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3615,samfowlerite,Noun,"A monoclinic-prismatic mineral containing beryllium, calcium, fluorine, hydrogen, manganese, oxygen, silicon, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3715,sampleite,Noun,"An orthorhombic-dipyramidal mineral containing calcium, chlorine, copper, hydrogen, magnesium, oxygen, phosphorus, potassium, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3753,samsonite,Noun,"A black, monoclinic silver manganese antimony sulfosalt mineral.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3755,samuelsonite,Noun,"A monoclinic-prismatic colorless mineral containing aluminum, barium, calcium, hydrogen, iron, manganese, oxygen, phosphorus, sodium, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3781,sanbornite,Noun,A rare orthorhombic barium phyllosilicate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4163,sanderite,Noun,"A saline evaporite, consisting of hydrated magnesium sulphate, MgSO4H2O.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4426,saneroite,Noun,"A triclinic-pinacoidal light orange mineral containing calcium, hydrogen, iron, manganese, oxygen, silicon, sodium, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4563,sanidine,Noun,A variety of orthoclase feldspar found as tabular crystals embedded in volcanic rocks, mineralogy,Some forms (called moonstone) exhibit adularescence.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4655,sanjuanite,Noun,"A triclinic white mineral containing aluminum, hydrogen, oxygen, phosphorus, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4669,sanmartinite,Noun,"A monoclinic-prismatic mineral containing iron, oxygen, tungsten, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4745,santabarbaraite,Noun,An amorphous ferric hydroxy phosphate mineral hydrate., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4746,santaclaraite,Noun,"A triclinic-pinacoidal mineral containing calcium, hydrogen, manganese, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4747,santafeite,Noun,"An orthorhombic-disphenoidal black mineral containing aluminum, arsenic, calcium, hydrogen, iron, magnesium, manganese, oxygen, sodium, strontium, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4759,santanaite,Noun,"A hexagonal-trapezohedral straw yellow mineral containing chromium, lead, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4956,saponite,Noun,A trioctahedral smectite mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4984,sappare,Noun,kyanite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5004,sapphirine,Noun,"A rare silicate of magnesium and aluminium (with iron as a major impurity), named for its sapphirelike colour.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5133,sarabauite,Noun,"A monoclinic-prismatic mineral containing antimony, calcium, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5264,sarcolite,Noun,"A tetragonal-dipyramidal mineral containing aluminum, calcium, fluorine, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5319,sarcopside,Noun,"A phosphate mineral of manganese, magnesium, and iron", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5375,sard,Noun,"A variety of carnelian, of a rich reddish yellow or brownish red color.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5378,sardachate,Noun,A variety of agate containing sard., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5387,sardel,Noun,sard, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5408,sardius,Noun,"sard Bible, Revelation xxi", mineralogy,"20 The fifth, sardonyx; the sixth, sardius; the seventh, chrysolyte; the eighth, beryl; the ninth, a topaz; the tenth, a chrysoprasus; the eleventh, a jacinth; the twelfth, an amethyst.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5410,sardoin,Noun,sard; carnelian, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5487,sarkinite,Noun,"A red, crystalline form of manganese arsenate, Mn22+(AsO4)(OH); polyarsenite.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5517,sarmientite,Noun,"A monoclinic-prismatic mineral containing arsenic, hydrogen, iron, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5626,sartorite,Noun,"A monoclinic-prismatic dear lead gray mineral containing antimony, arsenic, lead, sulfur, and thallium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
