Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body
21836,diabology,Noun,The study of the Devil in religion.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
21892,diachrony,Noun,"The study of change over time, especially changes to language",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
21913,diaconiology,Noun,The study of the offices and hierarchy of a particular church (organization).,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
22143,diagrammatics,Noun,The study of the use of diagrams,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
22256,dialectology,Noun,The study of dialects.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
22259,dialectometry,Noun,The study of the regional distribution of dialects.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
24909,dietetics,Noun,The study of diet and nutrition in relation to health and disease.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
24989,dietology,Noun,The study of diets (nutritional regimes),True,"2015 July 14, Rostyslav V. Bubnov et al., Probiotics and immunity: provisional role for personalized diets and disease prevention, in The EPMA Journal[1], volume 6, DOI:10.1186/s13167-015-0036-0:Designing person-related probiotic strains and smart physiologic low-dose treatments in order to correction the gut microbiome is an important impact to personalized dietology and is a challenge for medicine of the future.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
25122,differential geometry,Noun,"The study of geometry, especially geometric structures on differentiable manifolds, using techniques from calculus, linear algebra and multilinear algebra",True,"1945, Eric Temple Bell, The Development of Mathematics, 2nd Edition, 1992 Republication, page 358, [] projective differential geometries of the American and Italian schools do not seem to have attracted physicists. 1962, I. M. James, The Mathematical Works of J. H. C. Whitehead, Volume 1: Differential Geometry, page 189, The general theory of manifolds of class 2 is a sub-class of differential geometries, which contain the theory of affine connections, curvature and osculating sub-spaces. 1993, M. A. Akivis, V. V. Goldberg, Projective Differential Geometry of Submanifolds, page v, Note that projective differential geometry is a basis for Euclidean and non-Euclidean differential geometries since metric properties of submanifolds of Euclidean and non-Euclidean spaces should only be added to their projective properties. 2012, Heinrich W. Guggenheimer, Differential Geometry, page 145, In this sense, C k 0 {\displaystyle C^{k_{0}}} is the natural hypothesis of differentiability in the particular question of differential geometry.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
25136,differential thermal analysis,Noun,The branch of materials science that studies the temperature dependant properties of materials compared with some reference material.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
26865,dimensional analysis,Noun,"The study of the dimensions of physical quantities; used to obtain information about large complex systems, and as a means of checking mathematical and physics equations.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
27995,dioptric,Noun,The branch of optics concerned with refraction.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
28549,diplomatic,Noun,"The science of diplomas, or the art of deciphering ancient writings and determining their age, authenticity, etc.; paleography",True,"1983, Theodore Frank Thomas Plucknett, Studies in English legal history (page 151) In its broadest aspect, the subject-matter of diplomatic is the relation between documents and facts.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
28564,diplomatics,Noun,"The science of authenticating, dating, and interpreting old official documents.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
28819,dipsology,Noun,The study of the thirst for alcoholic beverages.[1],True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
36734,divinity,Noun,The study of religion or religions,True,Harvard Divinity School has been teaching theology since 1636.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
37734,documentology,Noun,The study of the recording and retrieval of information.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
37735,documentology,Noun,The study of historical documents and data.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
38575,dogmatology,Noun,The science of dogma.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
39132,dolorology,Noun,The study of pain.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
43547,dracology,Noun,The study of the mythology surrounding dragons.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
43960,dragonology,Noun,The study of dragons,True,"1913, William Elliot Griffis, The Mikado's Empire (book 2, page 478) To describe them in full, and to recount minutely the ideas held by the Japanese rustics concerning them, would be to compile an octavo work on dragonology.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
47242,drumology,Noun,"The study of the use of drums for communication, as in Africa.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
50841,dynamics,Noun,The branch of mechanics that is concerned with the effects of forces on the motion of objects.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
51291,dysmorphology,Noun,"The study of genetic defects, especially congenital malformations",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
51485,dysteleology,Noun,The study of apparently functionless rudimentary organs in animals and plants.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
1459,quantum acoustics,Noun,the study of the effects of the laws of quantum mechanics on the propagation and absorption of sound,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
1474,quantum electrodynamics,Noun,the study of the interaction of electromagnetic radiation with electrically charged matter within the framework of relativity and quantum mechanics,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
1486,quantum gravitation,Noun,The study of quantum fields in curved spacetime.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
1505,quantum mechanics,Noun,"The branch of physics which studies matter and energy at the level of atoms and other elementary particles, and substitutes probabilistic mechanisms in place of classical Newtonian ones.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
2855,quellenforschung,Noun,"The study of the sources of, or influences upon, a literary work.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
