0,1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9,Unnamed: 0,abbreviation,abbreviation_for_term,acronym,acronym_for_term,antonym,antonym_for_term,astrology,attribute,attributive_form,attributive_form_for_term,body,childish,colloquial,dated,definition,disease,domain,domain2,euphemistic,field,folklore,humorous,informal,jargon,literary,literature,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,mythology,nonstandard,obsolete,offensive,plural,plural_for_term,pos,process,property,rare,role,slang,slur,supplementary_info,synonym,synonym_for_term,term,theology,units,vulgar
disease,,,,,,,,,,,,,,,,,,13972,False,,False,,False,,False,False,False,,False,False,False,False,"Any disease associated with the endothelium 2015 September 15, The Human Endogenous Protection System against Cell-Free Hemoglobin and Heme Is Overwhelmed in Preeclampsia and Provides Potential Biomarkers and Clinical Indicators, in PLOS ONE[1], DOI:10.1371/journal.pone.0138111:As a consequence, the vascular endothelium is damaged and eventually glomerular endotheliosis are[sic] developed, a pathognomonic kidney damage that occurs in PE",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"This damage eventually contributes to development of hypertension and proteinuria, the clinical hallmarks of PE. Hb is normally found enclosed by the erythrocyte membranes.",False,,endotheliosis,False,False,False
disease,,,,,,,,,,,,,,,,,,16611,False,,False,,False,,False,False,False,,False,False,False,False,"A disease, typically of fish, caused by infection with parasites of the class Enteromyxum",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,enteromyxosis,False,False,False
disorder,or,,,,,,,,,disease,,,,,,,,16629,False,,False,,False,,False,False,False,,False,False,False,False,An intestinal disorder or disease.,True, pathology,False,False,False,False,False,False,False,False,False,,disorder or disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,enteropathy,False,False,False
disease,,,,,,,,,,,,,,,,,,17633,False,,False,,False,,False,False,False,,False,False,False,False,Any disease associated with disruption of the nuclear envelope,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,envelopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,17930,False,,False,,False,,False,False,False,,False,False,False,False,"a disease which is consistently prevalent in a population of non-human animals in a limited region, season or climate.",True, epidemiology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,enzootic,False,False,False
disease,,,,,,,,,,,,,,,,,,17938,False,,False,,False,,False,False,False,,False,False,False,False,An endemic disease attacking animals.,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,enzooty,False,False,False
disease,,,,,,,,,,,,,,,,,,18641,False,,False,,False,,False,False,False,,False,False,False,False,A widespread disease that affects many individuals in a population.,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epidemic,False,False,False
disease,,,,,,,,,,,,,,,,,,18669,False,,False,,False,,False,False,False,,False,False,False,False,An epidemic disease,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epidemy,False,False,False
tissue,disease,,,,,,,,,,,,,,,,,18705,False,,False,,False,,False,False,False,,False,False,False,False,A connective tissue disease.,True, pathology,False,False,False,False,False,False,False,False,False,,tissue disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epidermolysis,False,False,False
tissue,disease,,,,,,,,,,,,,,,,,18706,False,,False,,False,,False,False,False,,False,False,False,False,"An inherited connective tissue disease causing blisters in the skin and mucous membranes, the result of a defect in anchoring between the epidermis and dermis.",True,,False,False,False,False,False,False,False,False,False,,tissue disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epidermolysis bullosa,False,False,False
disease,,,,,,,,,,,,,,,,,,19700,False,,False,,False,,False,False,False,,False,False,False,False,disease of the epithelium,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epitheliopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,19847,False,,False,,False,,False,False,False,,False,False,False,False,A particular epizootic disease,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1856, On the epizootic lately affecting lambs, in The Veterinarian; or Monthly Journal of Veterinary Science for 1856, volume XXIX-II, fourth series, edited by Morton and Simonds, page 450: A surgeon in the town has also informed me, that a person requested him to prescribe for some lambs affected with the epizootic, and he gave them Epsom salts and opium, with, as he said, very good effect.",False,,epizootic,False,False,False
disease,or,,,,,,,,,outbreak,,,,,,,,19861,False,,False,,False,,False,False,False,,False,False,False,False,An epizootic disease or outbreak.,True,,False,False,False,False,False,False,False,False,False,,disease or outbreak,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,epizooty,False,False,False
skin,disease,,,,,,,,,,,,,,,,,21794,False,,False,,False,,False,False,False,,False,False,False,False,"A severe skin disease caused by streptococcus infection in surface and surrounding tissue, marked by continued spreading inflammation",True, medicine,False,False,False,False,False,False,False,False,False,,skin disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1875 July 31, W. R. Smith, [Notes, Short Comments, and Answers to Correspondents.] Erysipelas during Parturition., in James G. Wakley, editor, The Lancet: A Journal of British and Foreign Medicine, Physiology, Surgery, Chemistry, Public Health, Criticism, and News, volume II, number 2709, London: Published by John James Croft,[], ISSN 0140-6736, OCLC 1755507, page 187, column 2:The symptoms gradually improved until, on the fifth day from her delivery, I was pleased to find the erysipelas rapidly defervescing, the lochia natural, no subinvolution of the uterus, nor abdominal tenderness.",False,,erysipelas,False,False,False
disease,,,,,,,,,,,,,,,,,,21826,False,,False,,False,,False,False,False,,False,False,False,False,"A skin disease with brown, scaly skin patches, caused by the bacterium Corynebacterium minutissimum.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,erythrasma,False,False,False
skin,disease,,,,,,,,,,,,,,,,,21897,False,,False,,False,,False,False,False,,False,False,False,False,An inflammatory skin disease with erythema and scaling that affects nearly the entire cutaneous surface.,True,,False,False,False,False,False,False,False,False,False,,skin disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,erythroderma,False,False,False
disease,,,,,,,,,,,,,,,,,,24906,False,,False,,False,,False,False,False,,False,False,False,False,A granulomatous fungal disease mainly affecting the foot.,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,eumycetoma,False,False,False
disease,,,,,,,,,,,,,,,,,,29062,False,,False,,False,,False,False,False,,False,False,False,False,"Any disease of the exocrine system 2015 October 8, Growth Arrest-Specific 6 Protein in Patients with Sjgren Syndrome: Determination of the Plasma Level and Expression in the Labial Salivary Gland, in PLOS ONE[1], DOI:10.1371/journal.pone.0139955:The disease is also characterized by the presence of epithelial cell apoptosis, pathogenic autoantibodies, and overexpression of type I interferon (IFN) [6 ], [7 ], [8 ], which can lead to exocrinopathy and extraglandular organ damage.",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,exocrinopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,2913,False,,False,,False,,False,False,False,,False,False,False,False,Any ancient disease itself,True, countable,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,paleopathology,False,False,False
disease,,,,,,,,,,,,,,,,,,4377,False,,False,,False,,False,False,False,,False,False,False,False,A disease of the pancreas,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2000, Keith Dewbury, Clinical Ultrasound: A Comprehensive Text, volume 1, page 363:For example, in gallstone pancreatitis only the ventral pancreas may be affected, whereas because drainage via the minor papilla is more precarious, obstructive pancreatopathy may be confined to the dorsal portion.",False,,pancreatopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,4481,False,,False,,False,,False,False,False,,False,False,False,False,A pandemic disease; a disease that hits a wide geographical area and affects a large proportion of the population,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2013 January 1, Katie L. Burke, Ecological Dependency, in American Scientist[1], volume 101, number 1, page 64:In his first book since the 2008 essay collection Natural Acts: A Sidelong View of Science and Nature, David Quammen looks at the natural world from yet another angle: the search for the next human pandemic, what epidemiologists call the next big one.",False,,pandemic,False,False,False
disease,,,,,,,,,,,,,,,,,,4699,False,,False,,False,,False,False,False,,False,False,False,False,Any disease characterised by widespread encephalitis,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,panencephalitis,False,False,False
disease,,,,,,,,,,,,,,,,,,4972,False,,False,,False,,False,False,False,,False,False,False,False,A disease caused by panmyelopathy,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,panmyelophthisis,False,False,False
