Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,10,11,12,13,14,15,16,17
14269,beer-lore,Noun,"The knowledge, study, history, or science of beer or beermaking; brewology",,"1908, Edward Randolph Emerson, Beverages, past and present:Delving still earlier into the beer-lore of Germany we find that Tacitus, the Roman historian, in his Treatise on the Situation, Manners, and Inhabitants of Germany makes special reference to the beer made in the first century. 1975, Saturday Night: Gerry Lampert and Gerald Donaldson A full-bodied flow of light and lively photos, cool facts and smooth satisfying fables - a first class brouhaha of Canadian beer-lore through the ages. 1986, Richard Mercer Dorson, Handbook of American Folklore:Beerlore indeed gave way to druglore, and student attitudes and values shifted as Greek life waned. 2009, Mark Denny, Froth!: The Science of Beer:There is considerable beer lore about the correct way to pour beer from bottle to glass, and this lore arose so that we can pour out a glass of beer with just the right amount of froth on the top.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , study , history , or science",,knowledge,",",study,",",history,",",or,science,,,True,,,,,,,,
19515,betavoltaics,Noun,The study or application of the betavoltaic effect., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or application,,study,or,application,,,,,,,,True,,,,,,,,
23754,bioacoustics,Noun,"A cross-disciplinary science that combines biology and acoustics, investigating for instance the mechanisms of sound production and detection.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
24155,bioconformatics,Noun,"The study and engineering of protein folding, especially alternatively folded forms (or conformers)."," neologism, biosciences",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and engineering,,study,and,engineering,,,,,,,,True,,,,,,,,
24621,biogeochemistry,Noun,"The scientific study of biological, geological and chemical processes in the natural environment and especially of their mutual relationships 2006, Richard F"," biology, geology, chemistry, ecology","Dame Sergej Olenin, The Comparative Roles of Suspension-Feeders in Ecosystems, ISBN:The material deposited as biosediment is important part of biogeochemistry of aquatic ecosystems.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24625,biogeoclimatology,Noun,"A study of the interrelationships between biology, geology and climate",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24628,biogeodynamics,Noun,The (study of the) interplay of biological and geological systems," biology, geology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
24872,biolinguistics,Noun,Study of the biology and evolution of language., linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
25039,biomechatronics,Noun,"An interdisciplinary science that aims to integrate mechanical elements, electronics, and parts of biological organisms.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
25394,biophysics,Noun,The interdisciplinary science that applies theories and methods of the physical sciences to questions of biology,,"For quotations of use of this term, see Citations:biophysics.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
25547,biopunk,Noun,A science fiction genre that focuses on biotechnology and subversives," uncountable, science fiction","1997 September 13, Michael Quinion, Biopunk, in World Wide Words[3], archived from the original on 8 December 2015:In the early nineties there grew up biopunk, a derivative sub-genre building not on IT but on biology, the other dominating scientific field of the end of the twentieth century. Individuals are enhanced not by mechanical means, but by genetic manipulation of their very chromosomes.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science fiction genre,,science,fiction,genre,,,,,,,,True,,,,,,,,
25889,biostudy,Noun,A biological academic study, biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,academic study,,academic,study,,,,,,,,,True,,,,,,,,
26696,birdlore,Noun,"The knowledge, science, or study of birds; ornithology",,"1983, Pacific islands monthly: Volume 55: The Birds and Birdlore of Samoa sets out with admirable objectives: [...] 2005, Sarah R. Jackson, Texas woman of letters, Karle Wilson Baker:In her non-technical approach to birdlore, and in her frank delight in every personal discovery of well-known scientific facts, Mrs. Baker writes nature essays much in the manner of John Burroughs, [...]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , science , or study",,knowledge,",",science,",",or,study,,,,,True,,,,,,,,
27473,bispectrum,Noun,A statistic used in the study of nonlinear interactions., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
28710,black-letter,Noun,Given to the study of books in black letter; old-fashioned,,"J. Boaden Kemble, a black-letter man!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
37810,bookery,Noun,"study of or passion for books 1907, Thomas Hood: His Life and Times - Page 364: Hood returned to London looking and feeling well and ready to take up his ""bookery"" again with renewed zest.", uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
37996,bookwork,Noun,The art and science of formatting books,,"1976, Jack Belzer, Albert G. Holzman, Allen Kent, Encyclopedia of Computer Science and Technology: Volume 5:The development of a typesetting program suite for general bookwork calls for very close cooperation between typographer and programmer.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art and science,,art,and,science,,,,,,,,True,,,,,,,,
39610,botany,Noun,"The scientific study of plants, a branch of biology", uncountable,Typically those disciplines that involve the whole plant.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
39613,botany,Noun,"A botanical treatise or study, especially of a particular system of botany or that of a particular place.", countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,treatise or study ,,treatise,or,study,,,,,,,,True,,,,,,,,
41771,boyology,Noun,The examination or study of male adolescence,,"1928, Welfare Magazine, page 1005:For such understanding of boys' problems, he recommends a boyology class for business men and fathers so that they can learn to understand more fully their own boys and the boys of other people.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,examination or study,,examination,or,study,,,,,,,,True,,,,,,,,
44653,breathomics,Noun,The (study of the) contents of exhaled breath of a person who has a specific pathological condition,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
45094,brewology,Noun,"The science or study of brewing, especially of brewing beer.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
