Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute
46360,turn to,Verb,"Used other than with a figurative or idiomatic meaning: see turn, to",,"Turn to the left up here. To start my homework, I had to turn to page twenty in my textbook.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46361,turn to custard,Verb,To go badly awry., New Zealand,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46362,turn to dust,Verb,"to die 1996, Neil Diamond, If I Lost My Way If I lost my dreams Could I keep your trust Promise that our love Would not turn to dust"," intransitive, idiomatic",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46363,turn to good account,Verb,Use well; take advantage of, transitive,Synonym: put to good use,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46364,turn tricks,Verb,"To work as a prostitute, providing sexual services for money",,"2004 March 21, Kevin Fagan, ""The Homeless: Desperate search for Bridgetsister, mother, addict,"" San Francisco Chronicle (retrieved 18 Feb 2009): By 1996, she was a hooker sleeping in the streets or at ratty hotels in Santa Cruz and San Francisco, turning tricks to get her next bag of heroin.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46365,turn turtle,Verb,"Especially of a boat or ship, or some other vehicle: to turn upside down", intransitive,"Synonym: turtle (verb) 1847, A Leaf or Two from an Old Log, in Colburns United Service Magazine and Naval and Military Journal, London: H. Hurst,[], OCLC 271677536, page 191:Gymnastics of every description, even the Kroo canoe afforded its mite towards the general hilarity, by turning turtle with the awkward aspirants for paddling fame. 1848, [James Fenimore Cooper], chapter VI, in Jack Tier; or The Florida Reef. [...] In Two Volumes, volume I, New York, N.Y.: Published by Burgess, Stringer Co., OCLC 318436778, page 157:This brig is Americanthe schooner alongside is a Spaniard, that turned turtle in a tornado, about six-and-thirty hours since, and on which we have been hard at work trying to raise her, since the gale which succeeded the tornado has blown its pipe out. 1864, Oliver P[erry] Morton, chapter IV, in William M. French, editor, Life, Speeches, State Papers and Public Services of Gov. Oliver P. Morton, Cincinnati, Oh.: Moore, Wilstach, Baldwin Printers,[], OCLC 795117134, page 89:If you ask a Douglas politician whether the people of the Territories have power to exclude slavery, he turns turtle, and draws his head under the shell of non-intervention. 1925, Samuel ACourt Ashe, SteamboatsFulton Arrives, in History of North Carolina [...] In Two Volumes, volume II (From 1783 to 1925), Raleigh, N.C.: Presses of Edwards Broughton Printing Company, OCLC 3692008, page 267:It [the steamboat City of Fayetteville] was launched not far from the Clarendon bridge, and it has been related that some one having prophesied that it would turn turtle when it reached the water, the architect boldly rode in its bow, as it slipped off its ways and the event justified his faith in his work. 1956 July, Hi There! Stop and Ponderand Save a Trip up Yonder, in Leslie E. Troeger, editor, National 4-H News, volume XXXIV, number 7, Chicago, Ill.: National Committee on Boys and Girls Club Work, OCLC 1759011, page 11:April 1956. Two Champaign youths racing, one with 1956 Plymouth, crashes through new woven wire fence, turns turtle.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46366,turn turtle,Verb,To fail; to go belly up," intransitive, figuratively","2016, Bill Christine, Put the Schadenfreude on Hold, in Bill Hartack: The Bittersweet Life of a Hall of Fame Jockey, Jefferson, N.C.: McFarland Company, ISBN, page 110:On a day-to-day basis, his [Bill Hartack's] business turned turtle; some years he wouldn't even win a hundred races. But at Derby time, he was still the jockey of choice, in demand for many of the major trainers.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46367,turn turtle,Verb,"To roll upside down with one's surfboard (usually a longboard) to allow a wave, especially a wave that has already broken, to pass over"," intransitive, surfing","2009, Robert Wingnut Weaver; with Scott Bannerot, Getting Started: A Complete Mini-primer, in Wingnuts Complete Surfing, Camden, Me.; New York, N.Y.: International Marine; McGraw-Hill, ISBN, page 23:As you encounter waves on the way out, you have five ways of getting past them: [] Turn turtle. Turn upside down and hang onto the rails (i.e., the edges) near the nose of the board, pulling it downward, so that the oncoming wave pushes on this slanted shield, forcing you and the forward part of the board downward[].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46368,turn turtle,Verb,To capture a turtle by turning it onto its back," intransitive, historical","1805, James Stanier Clarke, Pacific Ocean, in Naufragia or Historical Memoirs of Shipwrecks and of the Providential Deliverance of Vessels, London: Printed by I. Gold,[], for J. Mawman,[], OCLC 942605026, page 400:Before Noon, the next Day, I sent off the Master, Mr. Aikin, and a Party to the Island, victualled for a week, to turn Turtle. The Evening brought us light breezes with fine pleasant Weather; and the Cutter came back with a couple of Turtle, which we served out as before. 1837, James Edward Alexander, chapter XII, in Narrative of a Voyage of Observation among the Colonies of West Africa, in the Flag-ship Thalia; and of a Campaign in Kaffir-land, on the Staff of the Commander-in-chief, in 1835. [...] In Two Volumes, volume I, London: Henry Colburn, publisher,[], OCLC 990934874, page 297:No ships' crews are now allowed to turn turtle, which is converted into a government monopoly; and two pounds ten shillings is the fixed price for each. 1866, Richard Meade Bache, How to Find a Turtles NestHabits of the TurtleTurning Turtles, in The Young Wrecker of the Florida Reef; or The Trials and Adventures of Fred Ransom, Philadelphia, Pa.: James S. Claxton, successor to W[illia]m S. Alfred Martien,[], OCLC 937678731, page 297:It was agreed that we would go ashore that night, and turn turtle. The season being that when the turtles commence to lay, the captain was certain that we would capture at least one.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46369,turn two,Verb,To reach the age of two years., idiomatic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46370,turn two,Verb,To complete a double play.," idiomatic, baseball",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
